_id,id,餐廳名稱,餐廳網站,區域排名,餐廳地點,餐廳電話,餐廳價位,整體評分,食物,服務,實惠,氛圍,餐廳類型,亞洲料理,中式料理,台灣小吃,台菜,日式料理,咖啡廳,義式料理,美式料理,海鮮,酒吧,多國料理,牛排,提供素食選擇,燒烤,提供純素選擇,壽司,泰式料理,法式料理,烤肉,歐式料理,韓式料理
610bfe137b93cc4548c3ce55,7852,桔梗燉飯,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d17395896-Reviews-Jie_Genge-Datong_Taipei.html,大同排名第 #289 的餐廳，共 486 名,103 台灣 大同台北 赤峰街87号,+886 2 2555 0355,None,4.0,None,None,None,None,街頭小吃/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce57,7854,梁家麵館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6148887-Reviews-Liang_Jia_Noodle_House-Shilin_Taipei.html,,"台灣 士林台北 No. 97, Meilun St., Shilin Dist",+886 2 2834 1061,None,0 則評論,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce5a,7857,梁社漢排骨-晴光店,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d19595677-Reviews-Liang_She_Han_Buy_Good_Qingguang-Zhongshan_District_Taipei.html,"中山區排名第 #787 的餐廳，共 1,653 名","10468 台灣 中山區台北 No. 13-1, Nong'an Street 1/f",+886 2 2593 3349,None,4.5,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce5b,7858,梁記嘉義雞肉飯,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6142597-Reviews-Liang_Ji_Jia_Yi_Jirou_Rice-Zhongshan_District_Taipei.html,"中山區排名第 #34 的餐廳，共 1,653 名","台灣 中山區台北 No. 19, Ln. 90, Songjiang Rd., Zhongshan Dist",+886 2 2563 4671,$,4.5,4.5,3.5,4.0,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce5c,7859,梁記涼麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d18429759-Reviews-Liang_Ji_Liang_Mian-Xinyi_District_Taipei.html,信義區排名第 #763 的餐廳，共 936 名,110 台灣 信義區台北 永吉路30巷150号,+886 2 2747 3461,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce5e,7861,梁記牛肉麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6148944-Reviews-Liang_Ji_Beef_Noodles-Songshan_Taipei.html,松山排名第 #809 的餐廳，共 922 名,"台灣 松山台北 No. 71, Sec. 5, Nanjing E. Rd., Songshan Dist",+886 2 2766 1758,None,3.5,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce5f,7862,梅光軒,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d7321897-Reviews-Mei_Guang_Xuan_Ramen-Xinyi_District_Taipei.html,信義區排名第 #314 的餐廳，共 936 名,台灣 信義區台北 信义区市府路45号B1,+886 2 8101 8011,$$ - $$$,3.5,3.5,3.5,4.0,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce60,7863,梅園牛肉麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d7731631-Reviews-Mei_Yuan_Beef_Noodles-Zhongshan_District_Taipei.html,,"台灣 中山區台北 No. 43, Xingan St., Zhongshan Dist",+886 2 2501 5916,None,0 則評論,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce62,7865,梅子餐廰,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d1383197-Reviews-Umeko_Restaurant-Zhongshan_District_Taipei.html,"中山區排名第 #7 的餐廳，共 1,653 名",104 台灣 中山區台北 林森北路107巷1号 六条通口,+886 2 2521 3200,$$ - $$$,4.5,4.0,4.0,3.5,3.5,中式料理/日式料理/海鮮/ ,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce63,7866,梅子鰻蒲燒屋日本料理,https://www.tripadvisor.com.tw/Restaurant_Review-g293913-d13837128-Reviews-Umeko_Japanese_Unagi_House-Taipei.html,台北排名第 #1 的餐廳，共 477 名,10491 台灣 台北 林森北路107巷8号,+886 2 2521 2813,$$ - $$$,5.0,4.5,4.5,4.5,None,日式料理/壽司/亞洲料理/ ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610bfe137b93cc4548c3ce65,7868,梅帝騎小酒館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d8634345-Reviews-Taverna_De_Medici-Songshan_Taipei.html,松山排名第 #151 的餐廳，共 922 名,台灣 松山台北 松山區民生東路五段237號,+886 2 2760 0091,$$ - $$$,4.5,4.5,4.5,4.0,4.5,義式料理/地中海料理/歐式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe137b93cc4548c3ce66,7869,梅村日本料理(衡陽店),https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d19073399-Reviews-Umemura_Japanese_Cuisine_Hengyang-Zhongzheng_District_Taipei.html,"中正區排名第 #776 的餐廳，共 1,032 名",100 台灣 中正區台北 衡阳路74号,+886 2 2331 1774,$$ - $$$,3.5,None,None,None,None,日式創意料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce67,7870,梅江韓國烤肉(公館店),https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d4498520-Reviews-Meijiang_Hanguo_Kaorou_Gongguan_Dian-Zhongzheng_District_Taipei.html,"中正區排名第 #438 的餐廳，共 1,032 名",台灣 中正區台北 中正区思源街10号,+886 2 2364 4785,$$ - $$$,3.5,None,None,None,None,亞洲料理/韓式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
610bfe137b93cc4548c3ce68,7871,梅江韓國烤肉,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d6146370-Reviews-Mei_Jiang_Korean_Bbq-Zhongzheng_District_Taipei.html,,"台灣 中正區台北 No. 52, Sec. 3, Tingzhou Rd., Zhongzheng Dist",+886 2 2369 0882,None,0 則評論,None,None,None,None,燒烤/亞洲料理/韓式料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
610bfe137b93cc4548c3ce69,7872,梅湖小吃店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d6146499-Reviews-Mei_Hu_Eatery-Beitou_Taipei.html,,"台灣 北投台北 No. 26, Hudi Rd., Beitou Dist",+886 2 2861 3078,None,0 則評論,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6a,7873,梅滿美食,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d4502931-Reviews-Meiman_Meishi-Datong_Taipei.html,大同排名第 #186 的餐廳，共 486 名,台灣 大同台北 大同区市库伦街13巷2弄2号,+886 2 2596 2348,None,5.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6b,7874,梅老闆 飯麵食堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d15357912-Reviews-Boss_May_Chef-Zhongzheng_District_Taipei.html,"中正區排名第 #671 的餐廳，共 1,032 名",10092 台灣 中正區台北 罗斯福路一段58巷28号,+886 2 2396 1690,$,4.0,None,None,None,None,中式料理/亞洲料理/台灣小吃/台菜/ ,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6c,7875,梅花廰 - 台北兄弟大飯店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d12226032-Reviews-Plum_Blossom_Room_At_Brother_Hotel_Taipei-Songshan_Taipei.html,松山排名第 #106 的餐廳，共 922 名,105 台灣 松山台北 松山区南京东路三段255号2-3F,+886 2 2712 3456,$$ - $$$,4.0,4.0,3.5,3.5,3.5,中式料理/亞洲料理/廣式料理/ ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6d,7876,梅花村客家川菜餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6146368-Reviews-Mei_Hua_Cun_Hakka_Szechuan_Restaurant-Xinyi_District_Taipei.html,,"台灣 信義區台北 No. 364, Zhuangjing Rd., Xinyi Dist",+886 2 2720 2677,None,0 則評論,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6e,7877,梅苑小館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d6146553-Reviews-Mei_Yuan_Xiao_Guan-Beitou_Taipei.html,北投排名第 #249 的餐廳，共 272 名,"台灣 北投台北 No. 30, Sec. 1, Yongxing Rd., Beitou Dist",+886 2 2895 0066,None,4.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce6f,7878,梅角,https://www.tripadvisor.com.tw/Restaurant_Review-g13806767-d15067609-Reviews-MEGA_tasty_bistro-Neihu_Taipei.html,內湖排名第 #324 的餐廳，共 412 名,114 台灣 內湖台北 洲子街106号,+886 2 7708 3108,None,4.0,None,None,None,None,咖啡廳/多國料理/ ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce70,7879,梅記小寧波,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d6146408-Reviews-Mei_Ji_Xiao_Ningbo_Restaurant-Zhongzheng_District_Taipei.html,,"台灣 中正區台北 No. 137, Sec. 2, Nanchang Rd., Zhongzheng Dist",+886 2 2364 7055,None,0 則評論,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce71,7880,梅貳捌陸,https://www.tripadvisor.com.tw/Restaurant_Review-g13808394-d21285538-Reviews-Plum_Izakaya-Wenshan_Taipei.html,文山排名第 #123 的餐廳，共 281 名,116 台灣 文山台北 景兴路286号,+886 2 8931 2186,None,5.0,None,None,None,None,酒吧/燒烤/亞洲料理/烤肉/ ,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
610bfe137b93cc4548c3ce72,7881,梅門•明茶闇坊,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d19255191-Reviews-Meimen_Min_Teahouse-Zhongzheng_District_Taipei.html,"中正區排名第 #928 的餐廳，共 1,032 名",100 台灣 中正區台北 信义路二段189号,+886 2 2321 6677,None,3.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce76,7885,梅門食堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d7321945-Reviews-Mei_Men_Vegetarian_Restaurant-Da_an_Taipei.html,"大安排名第 #1,224 的餐廳，共 2,036 名",台灣 大安台北 大安区丽水街42号,+886 2 2321 6677,None,4.5,None,None,None,None,中式料理/提供純素選擇/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610bfe137b93cc4548c3ce78,7887,梅門食踐堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d7731635-Reviews-Mei_Men_Shi_Jian_Tang_Vegetarian-Xinyi_District_Taipei.html,信義區排名第 #351 的餐廳，共 936 名,"台灣 信義區台北 No. 28, Songren Rd., Xinyi Dist B2",+886 2 8729 2734,None,4.5,None,None,None,None,中式料理/提供純素選擇/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
610bfe137b93cc4548c3ce7a,7889,梭子,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6150376-Reviews-Suo_Zi-Songshan_Taipei.html,松山排名第 #657 的餐廳，共 922 名,"台灣 松山台北 No. 5, Aly. 1, Ln. 56, Sec. 4, Minsheng E. Rd., Songshan Dist",+886 2 2716 8805,None,4.0,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce7b,7890,梵燒肉,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d15612275-Reviews-Yakiniku_Vanne-Da_an_Taipei.html,"大安排名第 #412 的餐廳，共 2,036 名",106 台灣 大安台北 敦化南路一段235号 2楼,+886 2 2771 0597,$$$$,4.5,None,None,None,None,日式料理/燒烤/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce7c,7891,梵迪咖啡洋食館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d6150379-Reviews-Finding_Cafe-Wanhua_Taipei.html,,"台灣 萬華台北 No. 48-1, Xining S. Rd., Wanhua Dist 3f",+886 2 2388 7696,None,0 則評論,None,None,None,None,海鮮/多國料理/ ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce7d,7892,棉花田有機園地,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6148220-Reviews-Cotton_Land_Organic_Store-Da_an_Taipei.html,"大安排名第 #1,863 的餐廳，共 2,036 名","台灣 大安台北 No. 273, Sec. 3, Roosevelt Rd., Daan Dist",+886 2 2364 8899,None,3.0,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce7f,7894,棒棒泡芙 (微風台北車站),https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d19806932-Reviews-Croquantchou_Zakuzaku_Weifengtaibei_Station-Zhongzheng_District_Taipei.html,"中正區排名第 #768 的餐廳，共 1,032 名","台灣 中正區台北 2/F, No. 3, Beiping West Road",+886 2 6630 3306,None,4.0,None,None,None,None,日式甜點店/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce81,7896,棧 F-U Kitchen,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d11906614-Reviews-Zhan_F_U_Kitchen-Zhongshan_District_Taipei.html,"中山區排名第 #406 的餐廳，共 1,653 名",台灣 中山區台北 中山北路1段73号,+886 2 2511 7691,$$ - $$$,3.5,4.0,4.0,3.5,4.0,義式料理/美式料理/英式料理/ ,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce82,7897,棧 standing bar,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6940591-Reviews-Zhan_Standing_Bar-Da_an_Taipei.html,"大安排名第 #537 的餐廳，共 2,036 名","台灣 大安台北 No. 12, Aly. 40, Ln. 181, Sec. 4, Zhongxiao E. Rd., Da'an Dist",+886 2 2771 1595,$$ - $$$,4.0,4.5,4.0,3.5,4.5,酒吧/燒烤/ ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce83,7898,棧 花樣拿鐵,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d17427512-Reviews-FML_Cafe-Zhongshan_District_Taipei.html,"中山區排名第 #1,341 的餐廳，共 1,653 名",10491 台灣 中山區台北 北安路780号,+886 2 7718 8386,None,3.5,None,None,None,None,披薩/現代創意料理/晚餐/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce84,7899,棧酒食吧,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d18314360-Reviews-SIP_Gastrotaphouse-Zhongshan_District_Taipei.html,"中山區排名第 #1,340 的餐廳，共 1,653 名",10491 台灣 中山區台北 敬业三路123号,+886 2 7706 1698,None,4.0,None,None,None,None,美式料理/現釀啤酒吧/酒吧/咖啡廳/ ,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce85,7900,森Q涼麵,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6142313-Reviews-Sen_Q_Cold_Noodle-Da_an_Taipei.html,,"台灣 大安台北 No. 49, Yongkang St., Daan Dist",+886 2 2393 0272,None,0 則評論,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce87,7902,森壽司,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d12118162-Reviews-Sen_Sushi-Zhongshan_District_Taipei.html,"中山區排名第 #671 的餐廳，共 1,653 名",105 台灣 中山區台北 中山区中山北路二段59巷7之3号,+886 970 554 724,None,4.5,None,None,None,None,日式料理/壽司/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610bfe137b93cc4548c3ce88,7903,森小館,https://www.tripadvisor.com.tw/Restaurant_Review-g13808515-d6142318-Reviews-Sen_Fusion_Restaurant-Xinyi_District_Taipei.html,信義區排名第 #406 的餐廳，共 936 名,"台灣 信義區台北 No. 18, Ln. 559, Sec. 4, Zhongxiao E. Rd., Xinyi Dist",+886 2 2763 2246,$,4.0,None,None,None,None,多國料理/ ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce89,7904,森崎日式炭火燒肉 士林總店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d4609208-Reviews-Senqi_Rishi_Tanhuo_Shaorou_Shilin_Main_Store-Shilin_Taipei.html,,"台灣 士林台北 No.7, Dabei Rd., Shilin Dist.,",+886 2 2881 1089,None,0 則評論,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce8a,7905,森崎日式炭火燒肉,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d6142316-Reviews-Sen_Qi_Japanese_Bbq-Shilin_Taipei.html,,"台灣 士林台北 No. 7, Dabei Rd., Shilin Dist",+886 2 2881 1089,None,0 則評論,None,None,None,None,日式料理/燒烤/烤肉/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
610bfe137b93cc4548c3ce8d,7908,森林傳說,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d5572825-Reviews-Senlin_Chuanshuo-Shilin_Taipei.html,,台灣 士林台北 士林区菁山路134-1号,+886 2 2862 3199,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce8f,7910,森火餐飲,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d20914022-Reviews-Pyro_BBQ_bistro-Zhongzheng_District_Taipei.html,,"100 台灣 中正區台北 No 146,Section 4 ,Roosevelt Road",+886 910 332 099,$$ - $$$,0 則評論,None,None,None,None,美式料理/燒烤/亞洲料理/ ,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce90,7911,森田屋食堂,https://www.tripadvisor.com.tw/Restaurant_Review-g13806951-d17288366-Reviews-Sentian_Wu_Shitang-Wanhua_Taipei.html,萬華排名第 #408 的餐廳，共 453 名,108 台灣 萬華台北 汉中街34-3号,+886 2 2388 2401,None,3.0,None,None,None,None,日式料理/壽司/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
610bfe137b93cc4548c3ce91,7912,森田牧場洋食館,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d6142323-Reviews-Sen_Tian_Mu_Chang_Western_Restaurant-Zhongzheng_District_Taipei.html,"中正區排名第 #722 的餐廳，共 1,032 名","台灣 中正區台北 No. 50, Sec. 1, Zhongxiao W. Rd., Zhongzheng Dist 5f",+886 2 2388 1466,None,4.0,None,None,None,None,義式料理/ ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce92,7913,森田麵店,https://www.tripadvisor.com.tw/Restaurant_Review-g13806451-d6142324-Reviews-Sen_Tian_Noodle_Shop-Datong_Taipei.html,大同排名第 #460 的餐廳，共 486 名,"台灣 大同台北 No. 28, Ln. 3, Chifeng St., Datong Dist",+886 2 2555 6388,None,3.0,None,None,None,None,亞洲料理/ ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce93,7914,森緹風味坊,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d6142333-Reviews-Sen_Ti_Specialty_Restaurant-Zhongshan_District_Taipei.html,,"台灣 中山區台北 No. 1, Ln. 109, Sec. 3, Nanjing E. Rd., Zhongshan Dist",+886 2 2517 2275,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce94,7915,森記餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13808671-d15349951-Reviews-Sen_Ji_Restaurant-Zhongshan_District_Taipei.html,"中山區排名第 #1,375 的餐廳，共 1,653 名",10491 台灣 中山區台北 民权东路一段72号,+886 2 2581 9357,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce97,7918,棻蘭家厨,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d7204905-Reviews-Fenlan_Family_kitchen-Songshan_Taipei.html,松山排名第 #186 的餐廳，共 922 名,台灣 松山台北 八德路三段12巷70弄14号,+886 2 2570 6608,None,4.5,4.5,4.0,4.5,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce99,7920,植宿,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d10832431-Reviews-Plants-Da_an_Taipei.html,"大安排名第 #265 的餐廳，共 2,036 名",106 台灣 大安台北 大安区复兴南路一段253巷10号 1楼,+886 2 2784 5677,$$ - $$$,4.5,5.0,4.5,4.5,None,咖啡廳/提供素食選擇/提供純素選擇/ ,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
610bfe137b93cc4548c3ce9a,7921,植日生手作蔬食,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d17789704-Reviews-Veggie_Sun-Songshan_Taipei.html,松山排名第 #728 的餐廳，共 922 名,10568 台灣 松山台北 南京东路五段250巷11-6号,+886 2 2748 4533,None,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3ce9b,7922,植炭慢火料理 大安店,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d6940588-Reviews-Bar_and_Grill_Da_an-Da_an_Taipei.html,"大安排名第 #1,644 的餐廳，共 2,036 名","台灣 大安台北 No. 231, Sec. 1, Da'an Rd., Da'an Dist",None,None,3.5,None,None,None,None,歐式料理/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe137b93cc4548c3ce9e,7925,椰兄,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d17623436-Reviews-Coco_Brother-Songshan_Taipei.html,松山排名第 #745 的餐廳，共 922 名,台灣 松山台北 南京东路三段303巷24号,+886 2 2514 9696,None,4.0,None,None,None,None,中亞菜系/ ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea0,7927,椰林咖啡簡餐,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d6150387-Reviews-Ye_Lin_Cafe-Zhongzheng_District_Taipei.html,,"台灣 中正區台北 No. 25, Sec. 2, Renai Rd., Zhongzheng Dist",+886 2 2392 3919,None,0 則評論,None,None,None,None,咖啡廳/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea1,7928,椰林溫泉美食餐廳,https://www.tripadvisor.com.tw/Restaurant_Review-g13806427-d6150390-Reviews-Palm_Trees_Hot_Spring_Restaurant-Beitou_Taipei.html,北投排名第 #135 的餐廳，共 272 名,"台灣 北投台北 No. 269, Xingyi Rd., Beitou Dist",+886 2 2875 1234,$$ - $$$,4.0,None,None,None,None,亞洲料理/台灣小吃/台菜/ ,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea2,7929,椰蘶-椰子雞鍋,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d14098143-Reviews-Yatsugi_Coconut_Chicken-Da_an_Taipei.html,"大安排名第 #1,091 的餐廳，共 2,036 名",106 台灣 大安台北 敦化南路二段170号,+886 2 2736 7666,$$ - $$$,4.5,None,None,None,None,中式料理/ ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea3,7930,椿 小料理,https://www.tripadvisor.com.tw/Restaurant_Review-g13811269-d8735208-Reviews-Chun_Xiaoliaoli-Da_an_Taipei.html,"大安排名第 #1,290 的餐廳，共 2,036 名",106 台灣 大安台北 大安區永康街46-1號,+886 2 358 7377,None,4.0,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea4,7931,椿園日式會館,https://www.tripadvisor.com.tw/Restaurant_Review-g13806879-d4568674-Reviews-Chunyuan_Rishi_Huiguan-Shilin_Taipei.html,,"台灣 士林台北 No.55, Sec. 3, Zhishan Rd., Shilin Dist.,",+886 2 2841 4567,None,0 則評論,None,None,None,None,中式料理/日式料理/歐式料理/ ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
610bfe137b93cc4548c3cea5,7932,椿梅屋和風定食,https://www.tripadvisor.com.tw/Restaurant_Review-g13806900-d6145060-Reviews-Chun_Mei_Wu_Teishoku_Restaurant-Songshan_Taipei.html,,"台灣 松山台北 No. 8, Ln. 165, Dunhua N. Rd., Songshan Dist",+886 2 2717 3335,None,0 則評論,None,None,None,None,日式料理/ ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610bfe137b93cc4548c3cea6,7933,椿露茶坊,https://www.tripadvisor.com.tw/Restaurant_Review-g13808853-d21226744-Reviews-Spring_Tea_Shop-Zhongzheng_District_Taipei.html,,100 台灣 中正區台北 汀州路二段221号,+886 2 2368 8109,None,0 則評論,None,None,None,None,咖啡廳/水果店/ ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
